stopTag,busLineTag,lat,lon,title,direction,order
7191,8X,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Chinatown,2
7191,8X,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to North Point & Van Ness,1
7191,8X,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Fisherman's Wharf,25
7191,8X,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Downtown,17
7191,9,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Visitacion Valley School,8
7191,9,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Chinatown,2
7191,9,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to North Point & Van Ness,1
7191,9,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Fisherman's Wharf,25
7191,9,37.7133999,-122.40199,San Bruno Ave & Somerset St,Inbound to Downtown,17
7193,29,37.7200999,-122.4570299,Grafton Ave & Granada Ave,Inbound to Baker Beach,44
7194,29,37.7201,-122.45907,Grafton Ave & Capitol Ave,Inbound to Baker Beach,45
7195,29,37.7201,-122.4611099,Grafton Ave & Jules Ave,Inbound to Baker Beach,46
7196,29,37.7197599,-122.46523,Garfield St & Victoria St,Inbound to Baker Beach,48
7203,12,37.7941799,-122.4217299,Jackson St & Polk St,Inbound to Jackson & Van Ness,40
7203,10,37.7941799,-122.4217299,Jackson St & Polk St,Inbound to Jackson & Van Ness,40
7204,18,37.7732099,-122.50988,Cabrillo St & La Playa St,Inbound to the Richmond District,40
7204,18,37.7732099,-122.50988,Cabrillo St & La Playa St,Inbound to Downtown,1
7204,18,37.7732099,-122.50988,Cabrillo St & La Playa St,Inbound to Downtown,1
7204,31,37.77321,-122.50988,Cabrillo St & La Playa St,Inbound to the Richmond District,40
7204,31,37.77321,-122.50988,Cabrillo St & La Playa St,Inbound to Downtown,1
7204,31,37.77321,-122.50988,Cabrillo St & La Playa St,Inbound to Downtown,1
7204,31AX,37.77321,-122.5098799,Cabrillo St & La Playa St,Inbound to the Richmond District,40
7204,31AX,37.77321,-122.5098799,Cabrillo St & La Playa St,Inbound to Downtown,1
7204,31AX,37.77321,-122.5098799,Cabrillo St & La Playa St,Inbound to Downtown,1
7205,91,37.7349099,-122.4714,West Portal Ave & Sloat Blvd,Outbound to West Portal Station,111
7205,91,37.7349099,-122.4714,West Portal Ave & Sloat Blvd,Inbound to West Portal Station,26
7205,17,37.7349099,-122.4714,West Portal Ave & Sloat Blvd,Outbound to West Portal Station,111
7205,17,37.7349099,-122.4714,West Portal Ave & Sloat Blvd,Inbound to West Portal Station,26
7208,18,37.73539,-122.50493,Sloat Blvd & 47th Ave,Outbound to Stonestown,35
7208,18,37.73539,-122.50493,Sloat Blvd & 47th Ave,Inbound to the Bayview District,2
7208,23,37.7353899,-122.5049299,Sloat Blvd & 47th Ave,Outbound to Stonestown,35
7208,23,37.7353899,-122.5049299,Sloat Blvd & 47th Ave,Inbound to the Bayview District,2
7209,23,37.73473,-122.41505,Crescent Ave & Ellsworth St,Inbound to the Bayview District,43
7211,17,37.7287799,-122.47579,20th Ave & Macy'S-Stonestown,Outbound to Parkmerced,8
7213,24,37.7397099,-122.4101699,Cortland Ave & Bronte St,Outbound to the Bayview District,47
7214,27,37.78044,-122.40347,5th St & Folsom St,Inbound to Jackson & Van Ness,26
7215,27,37.78536,-122.4093699,Ellis St & Mason St,Inbound to Jackson & Van Ness,30
7217,KT,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station via Downtown,21
7217,KT,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Ocean Beach via Downtown,4
7217,KT,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,KT,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to San Francisco Zoo,0
7217,KT,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,N,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station via Downtown,21
7217,N,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Ocean Beach via Downtown,4
7217,N,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,N,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to San Francisco Zoo,0
7217,N,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,J,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station via Downtown,21
7217,J,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Ocean Beach via Downtown,4
7217,J,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,J,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to San Francisco Zoo,0
7217,J,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,L,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station via Downtown,21
7217,L,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Ocean Beach via Downtown,4
7217,L,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,L,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to San Francisco Zoo,0
7217,L,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,M,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station via Downtown,21
7217,M,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Ocean Beach via Downtown,4
7217,M,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7217,M,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to San Francisco Zoo,0
7217,M,37.7932299,-122.39654,Embarcadero Station Outbound,Outbound to Balboa Park Station,0
7219,N,37.7603499,-122.5092,Judah St & La Playa St,Outbound to Ocean Beach via Downtown,33
7220,33,37.76301,-122.4469699,Ashbury St & Clayton St,Outbound to General Hospital,17
7223,45,37.7968699,-122.43714,Union St & Steiner St,Inbound to Caltrain,5
7227,2,37.7944499,-122.39492,Market & Steuart,Outbound to the Richmond District,0
7228,52,37.7460199,-122.4434799,Duncan & Amber,Outbound to Lagrande & Persia,7
7229,52,37.7466799,-122.4432099,Diamond Hts & Duncan,Inbound to Forest Hill Station,27
7230,54,37.71328,-122.4561699,Plymouth Ave & Broad St,Outbound to Daly City BART,63
7231,66,37.75802,-122.4737899,16th Ave & Lawton St.,Outbound to Vicente & 30th Av.,7
7234,76X,37.8250299,-122.53027,Battery Alexander & Field Rd,Outbound to Marin Headlands/GG Bridge,22
7235,30,37.7772799,-122.39463,Townsend & 4th,Outbound to the Marina District,0
7235,30,37.7772799,-122.39463,Townsend & 4th,Outbound to the Presidio,0
7235,45,37.7772799,-122.39463,Townsend & 4th,Outbound to the Marina District,0
7235,45,37.7772799,-122.39463,Townsend & 4th,Outbound to the Presidio,0
7237,18,37.72412,-122.4851599,Lake Merced & Font St,Inbound to the Richmond District,5
7248,52,37.7205199,-122.4258799,Brazil Ave & Prague St,Inbound to Forest Hill Station,1
7249,54,37.7201399,-122.45592,Grafton Ave & Plymouth Ave,Outbound to Daly City BART,58
7250,2,37.7832599,-122.4590999,Clement St & Arguello Blvd,Outbound to the Richmond District,32
7251,52,37.73828,-122.4372499,Diamond St & Diamond Heights,Outbound to Lagrande & Persia,15
7252,N,37.7693899,-122.43369,Sunset Tunnel East Portal,Outbound to Ocean Beach via Downtown,10
7253,35,37.7626699,-122.4352,Market & Castro Mb-S/SB,Inbound to Castro Station,23
7254,108,37.81313,-122.3710199,Treasure Island Rd & Macalla,Outbound to Treasure Island,1
7263,48,37.7513799,-122.43199,24th St & Noe St,Inbound to Potrero Hill,49
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,N_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,9L,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,L_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,M_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,21
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,45
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,41
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,38
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,52
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,35
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,45
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,26
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Visitacion Valley,9
7264,K_OWL,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,55
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,31,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,21
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,45
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,41
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,38
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,52
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,35
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,45
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,26
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Visitacion Valley,9
7264,2,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,55
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,6,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,21,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,21
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,45
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,41
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Embarcadero Station,38
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,52
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,35
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,45
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,26
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Visitacion Valley,9
7264,F,37.7909399,-122.39919,Market St & 1st St,Inbound to Downtown,55
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,T_OWL,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Townsend & 4th St.,46
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,21
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,45
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,41
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Embarcadero Station,38
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,52
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,35
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,45
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,26
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Fisherman's Wharf via Downtown,16
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Visitacion Valley,9
7264,9,37.79094,-122.3991899,Market St & 1st St,Inbound to Downtown,55
7269,44,37.7478399,-122.45879,Forest Hill Sta.,Outbound to Hunter's Point,17
7281,F,37.80515,-122.40323,Embarcadero & Sansome St,Inbound to Fisherman's Wharf via Downtown,24
7282,N_OWL,37.7658799,-122.4500899,Carl St & Cole St,Outbound to La Playa & Judah,31
7283,F,37.7948299,-122.3937699,The Embarcadero & Ferry Building,Outbound to Castro Station via Downtown,9
7285,19,37.74404,-122.39047,Evans Ave & Quint St,Outbound to Hunter's Point,52
7286,19,37.7461599,-122.3939199,Evans Ave & Selby St,Inbound to Fisherman's Wharf,15
7287,19,37.78038,-122.41684,Larkin St & McAllister St,Inbound to Fisherman's Wharf,54
7288,44,37.73477,-122.4015899,Silver Ave & Santa Fe Ave,Outbound to Hunter's Point,41
7289,55,37.7654,-122.4154299,16th St & Folsom St,Inbound,10
7289,55,37.7654,-122.4154299,16th St & Folsom St,Inbound to the Richmond District,11
7289,55,37.7654,-122.4154299,16th St & Folsom St,Inbound to the Marina District,13
7289,33,37.7653999,-122.41543,16th St & Folsom St,Inbound,10
7289,33,37.7653999,-122.41543,16th St & Folsom St,Inbound to the Richmond District,11
7289,33,37.7653999,-122.41543,16th St & Folsom St,Inbound to the Marina District,13
7289,22,37.7653999,-122.41543,16th St & Folsom St,Inbound,10
7289,22,37.7653999,-122.41543,16th St & Folsom St,Inbound to the Richmond District,11
7289,22,37.7653999,-122.41543,16th St & Folsom St,Inbound to the Marina District,13
7290,24,37.7481999,-122.4338899,Castro St & 26th St,Outbound to the Bayview District,29
7294,61,37.7935299,-122.3968,California St & Davis St,Inbound to Market St.,17
7295,33,37.7673099,-122.4464699,Ashbury St & Fredrick St,Outbound to General Hospital,14
7297,9,37.7088,-122.40525,Sunnydale Ave & Bayshore Blvd,Inbound to Downtown,14
7298,9,37.7673299,-122.4076199,Potrero Ave & 15th St,Inbound to Downtown,41
7299,14,37.77299,-122.41848,Mission St & South Van Ness Ave,Inbound to Downtown,37
7300,8BX,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to City College,33
7300,8BX,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to West Portal Station,90
7300,8BX,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to City College,42
7300,91,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to City College,33
7300,91,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to West Portal Station,90
7300,91,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to City College,42
7300,8X,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to City College,33
7300,8X,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to West Portal Station,90
7300,8X,37.7093099,-122.42322,Geneva Ave & Carter St,Outbound to City College,42
7301,27,37.7858499,-122.41198,O'Farrell St & Taylor St,Outbound to the Mission District,15
7301,27,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Transbay Terminal,17
7301,27,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Downtown,35
7301,27,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Downtown,36
7301,38L,37.7858499,-122.41198,O'Farrell St & Taylor St,Outbound to the Mission District,15
7301,38L,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Transbay Terminal,17
7301,38L,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Downtown,35
7301,38L,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Downtown,36
7301,38,37.7858499,-122.41198,O'Farrell St & Taylor St,Outbound to the Mission District,15
7301,38,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Transbay Terminal,17
7301,38,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Downtown,35
7301,38,37.7858499,-122.41198,O'Farrell St & Taylor St,Inbound to Downtown,36
7302,31BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,13
7302,31BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,15
7302,31BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,14
7302,31BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,19
7302,31BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,10
7302,31BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,11
7302,38BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,13
7302,38BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,15
7302,38BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,14
7302,38BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,19
7302,38BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,10
7302,38BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,11
7302,1AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,13
7302,1AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,15
7302,1AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,14
7302,1AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,19
7302,1AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,10
7302,1AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,11
7302,31AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,13
7302,31AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,15
7302,31AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,14
7302,31AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,19
7302,31AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,10
7302,31AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,11
7302,38AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,13
7302,38AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,15
7302,38AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,14
7302,38AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,19
7302,38AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,10
7302,38AX,37.79107,-122.4009499,Bush St & Sansome St,Inbound to Downtown,11
7302,1BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,13
7302,1BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,15
7302,1BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,14
7302,1BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,19
7302,1BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,10
7302,1BX,37.7910699,-122.40095,Bush St & Sansome St,Inbound to Downtown,11
7303,T_OWL,37.7254799,-122.39424,03STCAR0,Outbound to Van Ness & Market,6
7304,8BX,37.70908,-122.4231,Geneva Ave & Carter,Inbound to Fisherman's Wharf,12
7304,8BX,37.70908,-122.4231,Geneva Ave & Carter,Inbound to 19 th Ave. & Holloway,23
7304,8BX,37.70908,-122.4231,Geneva Ave & Carter,Inbound to Fisherman's Wharf,12
7304,91,37.70908,-122.4231,Geneva Ave & Carter,Inbound to Fisherman's Wharf,12
7304,91,37.70908,-122.4231,Geneva Ave & Carter,Inbound to 19 th Ave. & Holloway,23
7304,91,37.70908,-122.4231,Geneva Ave & Carter,Inbound to Fisherman's Wharf,12
7304,8X,37.70908,-122.4231,Geneva Ave & Carter,Inbound to Fisherman's Wharf,12
7304,8X,37.70908,-122.4231,Geneva Ave & Carter,Inbound to 19 th Ave. & Holloway,23
7304,8X,37.70908,-122.4231,Geneva Ave & Carter,Inbound to Fisherman's Wharf,12
7306,17,37.73809,-122.4690399,West Portal Ave & 14th Ave,Outbound to Parkmerced,2
